"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
4,91.5,21.9726552063549
5,91.5,22.5830067398647
6,91,20.7519521393352
6,91.5,20.7519521393352
7,91.5,21.9726552063549
8,91,23.1933582733746
