"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
21,76.5,37.2314435441013
22,76.5,36.6210920105915
23,76.5,37.2314435441013
24,76.5,35.4003889435718
25,76,35.4003889435717
