"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711000",-73.2322448847867,60.7049957598049,133.937240644592,155.099989166389,-53.2999962770371,0.367695526217005,0.659999999999999,6.89,28.16
"18711005",-70.6802450630418,54.3749962019503,125.055241264992,284.249980145374,-23.9999983236194,0.268700576850889,1.23000000000001,6.68,28.36
"18711019",-75.9404946956176,49.0299965752942,124.970491270912,329.649976974211,-31.7083311185317,0.339411254969543,0.909999999999995,4.62,33.31
"18711023",-73.3939948734886,62.2299956532849,135.623990526773,201.249985942853,-82.3999942444256,0.66703739691931,0.479999999999999,1.19,19.35
"18711027",-77.8269945638471,50.7199964572491,128.546991021096,378.89997353415,-38.4499973142985,0.344125300177453,0.849999999999998,6.07,34.96
"18711031",-68.7227451997716,53.1299962889125,121.852741488684,342.149976101083,-26.9999981140718,0.473761543394986,1.09,6.13,40.33
"18712004",-75.916494697294,55.2499961408323,131.166490838126,363.24997462729,-20.6499985576147,2.70586194934052,3.25,14.74,42.72
"18712008",-74.3927448037267,66.5099953543304,140.902740158057,367.949974298995,-44.0999969196498,1.99404112294606,1.45,12.04,38.66
"18712010",-78.2877445316641,56.0599960842544,134.347740615918,387.199972954388,-46.0499967834455,0.268700576850887,0.689999999999999,3.85,20.93
"18712017",-73.91724483694,54.3149962061413,128.232241043081,365.099974498069,-29.3499979499266,0.395979797464467,1.1,6.14,36.76
"18712021",-69.0412295525257,63.549995561084,132.59122511361,349.599975580731,-38.5499973073118,0.386551707048646,1.32,7.84,32.8
"18712026",-73.9839948322775,55.3949961307041,129.378990962982,366.649974389795,-13.8499990325887,0.466690475583121,3.01,11.31,32.19
"18712032",-74.1582448201063,52.8549963081211,127.013241128227,339.849976261748,-12.2999991408551,0.67175144212722,4.64,19.36,48.9
"18712036",-72.978479277512,64.0299955275564,137.008474805068,359.399974896205,-44.0499969231441,0.445477272147525,2.04,11.58,36.18
"18712040",-74.7719947772364,59.3399958551491,134.111990632385,383.449973216323,-32.5999977229162,0.252201418623203,1.04,5.1,23.32
"18712044",-72.2972449500957,68.774995196122,141.072240146218,297.799979198907,-54.9499961617874,0.440763226939615,0.699999999999999,7.92,36.55
"18713000",-76.7614946382714,61.414995710212,138.176490348483,530.249962962472,-47.5999966751796,0.202703943940144,1.26,7.57,22.63
"18713004",-73.1762448886982,62.6499956239483,135.826240512646,446.649968801858,-29.5999979324643,1.79840824681778,3.98,27.05,62.7
"18713008",-76.9027290034063,61.1799957266266,138.082724730033,511.649964261655,-34.1999976111583,0.318198051533946,2.25,12.47,27.94
"18713012",-75.4409947305073,65.5299954227826,140.97099015329,461.099967792535,-55.5999961163852,0.223917147375742,0.619999999999999,3.47,20.54
"18713017",-75.9862290674231,71.5449950026397,147.531224070063,244.199982942833,-95.9999932944792,0.728319984622144,0.469999999999997,3.13,34.3
"18713021",-75.6312447172185,78.0749945465245,153.706239263743,328.14997707899,-96.1999932805072,0.707106781186549,0.460000000000003,3.38,31.3
"18713025",-80.5997443701728,64.3849955027599,144.984739872933,378.199973583032,-67.9499952537471,0.256915463831112,0.540000000000002,3.69,23.17
"18716001",-80.2617443937818,50.3399964837918,130.601740877574,416.949970876374,-39.699997226988,0.655252283899534,1.15,6.89,36.65
"18716005",-84.3067441112418,55.3699961324504,139.676740243692,386.699972989314,-33.6818158291707,0.164991582276861,0.909999999999999,4.31,17.8
"18716009",-79.5507444434446,68.4149952212677,147.965739664712,436.44996951433,-61.8636320425128,0.337054232365587,0.699999999999999,5.99,31.27
"18716016",-75.5599947221952,62.1799956567774,137.739990378973,402.599971878719,-30.6499978591225,0.311126983722081,1.05,5.12,28.42
"18716020",-87.2367439065837,54.9999961582946,142.236740064878,395.149972399088,-40.5999971641226,0.108423039781939,0.849999999999999,3.91,18.57
"18716023",-82.0264942705154,63.3899955722599,145.416489842775,346.99997576233,-67.3499952956571,0.395979797464466,0.579999999999998,3.88,27.37
