"Sweep (n)","APD","APD value (ms)","APD value (mV)"
49,"APD 20",5,25.0499982502778
49,"APD 50",16.8,-12.7999991059304
49,"APD 90",38.2,-63.6999955506066
50,"APD 20",4.9,25.3999982258306
50,"APD 50",16.8,-12.7499991094228
50,"APD 90",38.4,-63.6999955506066
51,"APD 20",4.9,25.0499982502778
51,"APD 50",16.9,-12.9999990919605
51,"APD 90",38.4,-63.5999955575915
52,"APD 20",4.9,25.249998236308
52,"APD 50",16.9,-12.8499991024379
52,"APD 90",38.6,-63.6499955540991
53,"APD 20",4.9,25.1499982432929
53,"APD 50",16.7,-12.7499991094228
53,"APD 90",38.4,-63.6999955506066
