"Sweep (n)","APD","APD value (ms)","APD value (mV)"
24,"APD 20",45.3,-11.4999991967343
24,"APD 50",75.2,-34.8999975622633
24,"APD 90",111,-65.9999953899535
25,"APD 20",45.4,-11.2999992107042
25,"APD 50",75,-34.6999975762331
25,"APD 90",111.3,-65.8999953969384
26,"APD 20",47.4,-12.5999991199002
26,"APD 50",75.4,-35.6999975063839
26,"APD 90",111.2,-66.3999953620138
27,"APD 20",48.3,-12.9999990919605
27,"APD 50",76.7,-35.8999974924141
27,"APD 90",111.8,-66.4999953550289
28,"APD 20",54.7,-17.1999987985939
28,"APD 50",80.7,-38.5999973038213
28,"APD 90",112.9,-66.9999953201043
