"Sweep (n)","APD","APD value (ms)","APD value (mV)"
375,"APD 20",1.5,20.6499985576142
375,"APD 50",12.5,-17.7999987566844
375,"APD 90",49.5,-68.7499951978682
376,"APD 20",1.5,21.0499985296746
376,"APD 50",12,-17.6499987671618
376,"APD 90",49.4,-68.7499951978682
377,"APD 20",1.5,21.0999985261821
377,"APD 50",12,-17.4999987776392
377,"APD 90",49.6,-68.7999951943757
378,"APD 20",1.5,21.2499985157047
378,"APD 50",11.9,-17.4999987776392
378,"APD 90",48.3,-68.7999951943757
379,"APD 20",1.5,20.999998533167
379,"APD 50",11.9,-17.4499987811316
379,"APD 90",48.3,-68.7999951943757
