"Sweep (n)","APD","APD value (ms)","APD value (mV)"
172,"APD 20",18.1,23.1999983794988
172,"APD 50",43.8,-11.4999991967343
172,"APD 90",69.5,-57.7999959627168
173,"APD 20",18.6,22.8999984004536
173,"APD 50",44.2,-11.5999991897494
173,"APD 90",69.9,-57.7999959627168
174,"APD 20",17.9,23.2999983725139
174,"APD 50",43.9,-11.3999992037192
174,"APD 90",69.6,-57.6999959697017
175,"APD 20",17.4,23.6999983445742
175,"APD 50",43.5,-11.1999992176891
175,"APD 90",69.8,-57.7999959627168
176,"APD 20",17.7,23.499998358544
176,"APD 50",43.9,-11.3999992037192
176,"APD 90",69.7,-57.8999959557319
