"Sweep (n)","APD","APD value (ms)","APD value (mV)"
359,"APD 20",2.3,20.9499985366595
359,"APD 50",12.7,-15.1499989417848
359,"APD 90",52.7,-63.1499955890237
360,"APD 20",2.4,20.999998533167
360,"APD 50",12,-15.0499989487697
360,"APD 90",53,-63.1499955890237
361,"APD 20",2.5,20.4999985680916
361,"APD 50",13.1,-14.9499989557546
361,"APD 90",52.8,-62.3999956414106
362,"APD 20",2.2,21.8999984703027
362,"APD 50",13,-13.9999990221113
362,"APD 90",53,-62.2999956483955
363,"APD 20",2.2,22.2999984423631
363,"APD 50",12.7,-13.9499990256038
363,"APD 90",52.8,-62.1999956553804
