"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
824,6.2,272.99998093117
825,6.2,274.999980791471
826,6.2,274.499980826396
827,6.2,274.499980826396
828,6.2,265.999981420114
