"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703041",-73.7517448485,46.6699967401383,120.421741588638,296.949979258284,-20.2468735857722,0.58454160578088,2.36,13.07,42.48
"18703045",-72.6282449269756,58.4299959187118,131.058240845687,348.199975678508,-26.1499981734438,1.05830314917587,2.58,27.73,56.61
"18703049",-69.0584951763197,61.6649956927497,130.723490869069,361.249974766979,-25.3499982293231,0.65289526129558,1.8,11.39,48.47
"18703056",-66.2312453738008,57.6149959756389,123.84624134944,313.449978105773,-17.199998798594,1.52027957955108,2.5,15.03,47.02
"18703059",-74.275744811899,56.5849960475836,130.860740859483,364.949974508539,-30.1499978940469,0.431335136523794,1.15,9.42,26.79
"18703064",-73.4194948717074,58.8199958914707,132.239490763178,370.499974120877,-15.2499989347999,2.84728330557783,6.83,26.01,46.38
"18704027",-67.4534952884277,58.6249959050913,126.078491193519,256.749982066221,-22.3499984388706,0.817886843572439,6.2,34.79,80.01
"18704033",-73.8154948440471,51.7299963867014,125.545491230749,328.199977075501,-12.8999990989455,0.492617724226627,5.01,22.74,46.02
"18704039",-73.7607448478714,55.9199960940333,129.680740941905,378.399973569069,-12.8999990989454,0.417193000900062,4.52,18.62,38.26
"18704043",-73.645244855939,77.4649945891325,151.110239445071,292.899979541171,-57.6499959731941,1.17615427937362,0.729999999999999,21.02,52.7
"18704047",-73.8387292174242,61.0049957388502,134.843724956274,339.499976286201,-61.8499956798271,0.259272486435066,0.519999999999999,3.7,19.57
"18704052",-73.2887448808402,66.8649953295339,140.153740210374,296.499979289716,-51.1499964272132,0.419550023504019,0.839999999999999,13.83,39.23
"18704056",-73.0717448959975,55.2799961387368,128.351741034734,338.799976335096,-17.3999987846239,0.992306516265122,4.97,20.58,53.44
"18704060",-74.2819948114625,44.764996873201,119.046991684664,286.04998001964,-5.6499996053521,1.21858068624482,14.54,41.89,82.35
"18710037",-75.0694947564563,46.8249967293117,121.894491485768,299.449979083662,-22.1499984528406,0.320555074137902,1.41,6.88,26.66
"18710042",-70.94297941969,52.3599963426964,123.302975762386,352.499975378161,-26.3999981559814,1.0300188779284,1.42,11.74,40.53
"18710046",-69.1159951723034,53.4949962634176,122.610991435721,366.699974386302,-27.3999980861321,0.563328402345282,1.18,9.31,29.6
"18710050",-74.3347448077779,51.9999963678421,126.33474117562,352.449975381652,-25.349998229323,0.643467170879758,1.4,11.23,37.9
