"Sweep (n)","APD","APD value (ms)","APD value (mV)"
106,"APD 20",0.999999999999998,27.3499980896247
106,"APD 50",6.6,-9.9999993015081
106,"APD 90",35.6,-59.849995819526
107,"APD 20",0.999999999999998,27.5999980721624
107,"APD 50",6.6,-9.79999931547794
107,"APD 90",35.5,-59.849995819526
108,"APD 20",0.999999999999998,27.5999980721624
108,"APD 50",6.5,-9.54999933294024
108,"APD 90",35.5,-59.7999958230185
109,"APD 20",0.999999999999998,27.3999980861322
109,"APD 50",6.5,-9.64999932595532
109,"APD 90",35.7,-59.8999958160335
110,"APD 20",0.999999999999998,27.6499980686699
110,"APD 50",6.6,-9.94999930500056
110,"APD 90",35.7,-59.9999958090486
