"Sweep (n)","APD","APD value (ms)","APD value (mV)"
53,"APD 20",0.499999999999998,38.849997286359
53,"APD 50",1.3,-6.19999956693502
53,"APD 90",18.9,-61.4999957042748
54,"APD 20",0.500000000000002,32.5999977229164
54,"APD 50",1.2,-6.14999957042748
54,"APD 90",18.8,-61.5499957007824
55,"APD 20",0.500000000000002,31.6999977857807
55,"APD 50",1.2,-6.39999955296519
55,"APD 90",18.7,-61.5999956972899
56,"APD 20",0.499999999999998,37.5499973771629
56,"APD 50",1.3,-6.74999952851797
56,"APD 90",18.7,-61.4999957042748
57,"APD 20",0.499999999999998,37.2499973981177
57,"APD 50",1.3,-6.84999952153305
57,"APD 90",18.7,-61.4999957042748
