"Sweep (n)","APD","APD value (ms)","APD value (mV)"
91,"APD 20",1.1,27.749998061685
91,"APD 50",6.5,-10.449999270076
91,"APD 90",37.7,-61.7499956868125
92,"APD 20",1.1,27.9499980477151
92,"APD 50",6.5,-10.449999270076
92,"APD 90",37.7,-61.7499956868125
93,"APD 20",1.1,28.0499980407302
93,"APD 50",6.6,-10.2999992805533
93,"APD 90",37.6,-61.8499956798276
94,"APD 20",1.1,27.7999980581925
94,"APD 50",6.6,-10.3999992735684
94,"APD 90",37.6,-61.8499956798276
95,"APD 20",1.1,27.6499980686699
95,"APD 50",6.4,-10.2499992840458
95,"APD 90",37.3,-61.9499956728427
