"Sweep (n)","APD","APD value (ms)","APD value (mV)"
103,"APD 20",1.2,27.099998107087
103,"APD 50",4.9,-13.0499990884681
103,"APD 90",19.4,-68.5999952083456
104,"APD 20",1.1,27.749998061685
104,"APD 50",5,-13.9499990256038
104,"APD 90",19.4,-68.549995211838
105,"APD 20",1.2,27.199998100102
105,"APD 50",5,-13.7999990360812
105,"APD 90",19.4,-68.2999952293003
106,"APD 20",1.1,27.6499980686699
106,"APD 50",4.9,-13.1999990779907
106,"APD 90",19.3,-68.2999952293003
107,"APD 20",1.2,27.2999980931171
107,"APD 50",5,-13.4499990605284
107,"APD 90",19.3,-68.3499952258079
