"Sweep (n)","APD","APD value (ms)","APD value (mV)"
78,"APD 20",0.6,47.9999966472389
78,"APD 50",11,2.84999980092981
78,"APD 90",42,-57.0499960151037
79,"APD 20",0.6,48.9499965808822
79,"APD 50",11,3.09999978346751
79,"APD 90",41.8,-56.9999960185962
80,"APD 20",0.6,49.39999654945
80,"APD 50",11.1,3.09999978346751
80,"APD 90",41.7,-56.9999960185962
81,"APD 20",0.6,50.049996504048
81,"APD 50",11,3.14999977997505
81,"APD 90",41.7,-56.9999960185962
82,"APD 20",0.6,49.8499965180179
82,"APD 50",11,3.04999978695997
82,"APD 90",41.6,-57.0499960151037
