"Sweep (n)","APD","APD value (ms)","APD value (mV)"
28,"APD 20",1,33.1999976810069
28,"APD 50",5.4,-8.74999938881959
28,"APD 90",29.4,-63.9499955331443
29,"APD 20",1,32.8999977019617
29,"APD 50",5.5,-9.09999936437237
29,"APD 90",29.4,-63.8999955366368
30,"APD 20",1,32.8999977019617
30,"APD 50",5.4,-9.19999935738745
30,"APD 90",29.3,-63.9499955331443
31,"APD 20",1,32.9499976984692
31,"APD 50",5.4,-8.69999939231205
31,"APD 90",29.2,-63.8999955366368
32,"APD 20",1,32.649997719424
32,"APD 50",5.4,-8.74999938881959
32,"APD 90",29.3,-63.8999955366368
