"Sweep (n)","APD","APD value (ms)","APD value (mV)"
36,"APD 20",0.500000000000002,33.1999976810069
36,"APD 50",3.6,-9.14999936087991
36,"APD 90",19.9,-64.5499954912348
37,"APD 20",0.500000000000002,32.3499977403787
37,"APD 50",3.5,-8.89999937834221
37,"APD 90",19.9,-64.5499954912348
38,"APD 20",0.600000000000001,31.6999977857807
38,"APD 50",3.6,-8.94999937484975
38,"APD 90",19.8,-64.4999954947273
39,"APD 20",0.600000000000001,32.0499977613335
39,"APD 50",3.7,-9.7499993189704
39,"APD 90",19.8,-64.4999954947273
40,"APD 20",0.500000000000002,32.3999977368862
40,"APD 50",3.6,-9.69999932246286
40,"APD 90",19.9,-64.6499954842499
