"Sweep (n)","Peak x (ms)","Peak y (mV)"
18,380.2,7.01904249191284
19,261.450000000001,8.17870998382568
20,256.85,8.85009670257568
21,279.3,8.05663967132568
22,207.75,9.15527248382568
