"Sweep (n)","Peak x (ms)","Peak y (mV)"
108,132.699999999997,17.2729473114014
109,158.5,15.9912099838257
110,105.849999999999,15.9301748275757
111,111.400000000001,16.7236309051514
112,128.650000000001,17.1508769989014
