"Sweep (n)","APD","APD value (ms)","APD value (mV)"
14,"APD 20",17.4,38.973997172272
14,"APD 50",31,7.25707973343221
14,"APD 90",43.2,-36.0321027807544
15,"APD 20",18.8,39.1235332979819
15,"APD 50",32.2,7.13195766906269
15,"APD 90",43.2,-34.9792463854499
16,"APD 20",18,38.8336163195647
16,"APD 50",31.8,7.5286861658441
16,"APD 90",43.6,-34.985349900785
17,"APD 20",17.8,39.2669659083567
17,"APD 50",31.8,7.64465295721097
17,"APD 90",43,-34.4085677016182
18,"APD 20",17,38.7115460128627
18,"APD 50",31,6.73522917228128
18,"APD 90",43,-35.4766828852605
