"Sweep (n)","APD","APD value (ms)","APD value (mV)"
119,"APD 20",21.2,43.8079843776222
119,"APD 50",54.8,5.35888683853045
119,"APD 90",75.8,-46.6278086594002
120,"APD 20",20.8,43.9331064507314
120,"APD 50",55,5.12695323959633
120,"APD 90",75.8,-46.6796885433724
121,"APD 20",21.4,43.8293466827872
121,"APD 50",55.2,5.08422862926636
121,"APD 90",75.8,-46.429444397154
122,"APD 20",21.8,43.9300546928507
122,"APD 50",55.6,5.3710938700533
122,"APD 90",76.2,-46.4691172496032
123,"APD 20",21.4,43.8751230509979
123,"APD 50",55.6,5.17272960780702
123,"APD 90",76.2,-46.4172373656311
