"Sweep (n)","APD","APD value (ms)","APD value (mV)"
16,"APD 20",5.6,43.7957773460994
16,"APD 50",38.8,2.22473149503912
16,"APD 90",56.4,-53.8604748366879
17,"APD 20",5.4,43.9300546928507
17,"APD 50",38.8,2.02636723279284
17,"APD 90",56.4,-52.9876720828043
18,"APD 20",5.4,44.0307627029142
18,"APD 50",38.8,2.34069829450618
18,"APD 90",56.4,-53.2653820499491
19,"APD 20",5.6,43.8537607458329
19,"APD 50",39.4,2.03857426431569
19,"APD 90",56.8,-53.9398205415864
20,"APD 20",5.6,43.9666757874193
20,"APD 50",39.2,2.01416020126999
20,"APD 90",56.8,-53.710938700533
