"Sweep (n)","APD","APD value (ms)","APD value (mV)"
144,"APD 20",23.2,27.804566051168
144,"APD 50",45.8,-11.0229494651321
144,"APD 90",56.2,-63.0096449630628
145,"APD 20",23.4,27.8503424193787
145,"APD 50",46,-11.4410402947897
145,"APD 90",56.2,-62.689210385588
146,"APD 20",23,27.6824957359395
146,"APD 50",45.4,-10.9405520023529
146,"APD 90",56,-63.8885512327079
147,"APD 20",23.2,27.6885992517009
147,"APD 50",45.6,-11.1633303276449
147,"APD 90",56,-63.0401625418699
148,"APD 20",22.8,27.7801519881223
148,"APD 50",45.4,-11.2915041586348
148,"APD 90",55.8,-63.3056654774919
