"Sweep (n)","APD","APD value (ms)","APD value (mV)"
84,"APD 20",39.8,39.7888192487244
84,"APD 50",80.2,0.177001957081302
84,"APD 90",95.4,-52.4047863275883
85,"APD 20",39.2,39.7796639750823
85,"APD 50",79.8,0.161743167677741
85,"APD 90",95.4,-53.0273449352535
86,"APD 20",39,39.8895272587879
86,"APD 50",79.8,0.180053714962014
86,"APD 90",94.8,-52.7740490311544
87,"APD 20",38.6,39.9383553848793
87,"APD 50",80.2,0.384521492969725
87,"APD 90",95.6,-52.6153576213574
88,"APD 20",39.2,39.8834237430265
88,"APD 50",80.8,0.311279303832635
88,"APD 90",96,-52.9663097776393
