"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703041",-73.7229948505082,47.0899967108017,120.81299156131,293.399979506249,-21.6999984842727,0.360624458405139,2.84483333333333,0.126764705046039,2.4,14.5,44.44
"18703045",-73.847994841777,56.8599960283751,130.707990870152,361.799974728564,-20.6999985541219,0.923952860750422,3.79488888888889,0.243472967932125,3.08,27.46,53.06
"18703049",-69.7539951277396,60.8699957482798,130.623990876019,369.599974183741,-23.6999983445745,0.707106781186548,3.30955555555555,0.213656114640399,1.7,10.8,39.76
"18703056",-66.6039328477689,56.7099960388524,123.313928886621,308.999978416601,-16.0999988754281,0.652895261295579,3.24905555555555,0.200949245136543,2.72,15.42,48.36
"18703059",-74.3169948090178,56.6299960444404,130.946990853458,359.899974861278,-30.2999978835694,0.294627825494395,1.91372222222222,0.153955376633643,1.12,9.32,26.64
"18703064",-73.4059948726504,58.669995901948,132.075990774598,364.899974512032,-15.3999989243225,0.711820826394457,3.13455555555556,0.227088278953249,6.96,26.48,46.94
"18704027",-67.4389952894405,58.629995904742,126.068991194183,254.399982230367,-22.4999984283931,0.758961278473561,4.72311111111111,0.16069096420114,6.12,34.64,79.62
"18704033",-73.8299948430343,51.7699963839074,125.599991226942,325.499977264093,-12.8999990989455,0.551543289325507,3.03488888888889,0.181734260962494,4.98,22.6,45.76
"18704039",-73.7789948465966,55.8999960954303,129.678990942027,379.799973471282,-13.1999990779907,0.400693842672377,2.52977777777778,0.158390925160374,4.58,18.86,38.64
"18704043",-73.7659948475047,77.5799945810999,151.345989428605,289.599979771673,-58.3999959208083,0.728319984622143,3.4965,0.208299723901657,0.72,20.42,51.58
"18704047",-73.840994842266,62.6099956267422,136.450990469008,323.399977410773,-67.5999952781951,0.202703943940143,1.32811111111111,0.152625742111711,0.5,3.58,20.9
"18704052",-73.2959948803338,66.6299953459485,139.925990226282,297.899979191927,-50.5999964656303,0.329983164553723,2.59977777777778,0.126927450251453,0.879999999999999,13.94,39.22
"18704056",-73.1279948920684,55.49999612337,128.627991015438,336.399976502734,-17.5999987706541,0.721248916810278,3.61244444444444,0.199656749855207,5.26,22.4,55.04
"18704060",-75.1399947515319,45.4599968246558,120.599991576188,289.999979743734,-5.9166662533924,0.923952860750422,5.47266666666667,0.168830465480038,13.9,41.1,80.24
"18710037",-75.9479321950981,45.8299967988116,121.77792899391,300.899978982379,-23.4999983585443,0.294627825494393,1.67005555555556,0.176417978739865,1.42,7.02,23.4
"18710042",-71.0089950400789,52.3999963399025,123.408991379981,353.199975329267,-26.4999981489966,0.617539922236252,2.83066666666667,0.218160594289773,1.44,11.7,40.22
"18710046",-69.106995172932,53.4899962637668,122.596991436699,366.999974365347,-27.4999980791473,0.360624458405139,1.81494444444444,0.198697243603799,1.18,9.3,29.6
"18710050",-74.0139948301821,51.5699963978773,125.583991228059,349.099975615648,-24.2999983026646,0.61282587702834,2.49066666666667,0.246048933496389,1.42,11.68,41.28
