"Sweep (n)","Peak x (ms)","Peak y (mV)"
84,10.74,-43.9453104127098
85,10.86,-44.2504861794647
86,10.66,-43.6401346459548
87,10.74,-44.2504861794647
88,10.74,-44.2504861794647
