"Sweep (n)","APD","APD value (ms)","APD value (mV)"
145,"APD 20",0.6,34.1499976146502
145,"APD 50",3.6,-5.49999961582946
145,"APD 90",25,-57.2999959976414
146,"APD 20",0.6,34.3999975971879
146,"APD 50",3.6,-5.84999959138224
146,"APD 90",25.3,-57.2499960011339
147,"APD 20",0.699999999999999,31.7499977822882
147,"APD 50",3.6,-5.89999958788978
147,"APD 90",25,-57.2499960011339
148,"APD 20",0.6,33.5499976565597
148,"APD 50",3.6,-6.14999957042748
148,"APD 90",25,-57.349995994149
149,"APD 20",0.699999999999999,31.7999977787958
149,"APD 50",3.6,-5.74999959836716
149,"APD 90",25,-57.349995994149
150,"APD 20",0.699999999999999,31.3999978067354
150,"APD 50",3.6,-5.49999961582946
150,"APD 90",25.2,-57.1999960046263
151,"APD 20",0.699999999999999,31.5499977962581
151,"APD 50",3.6,-5.59999960884454
151,"APD 90",25.3,-57.349995994149
152,"APD 20",0.6,33.8499976356049
152,"APD 50",3.6,-6.09999957391994
152,"APD 90",25.3,-57.3999959906565
153,"APD 20",0.6,32.9999976949767
153,"APD 50",3.5,-5.74999959836716
153,"APD 90",25.1,-57.3999959906565
154,"APD 20",0.699999999999999,32.6999977159315
154,"APD 50",3.7,-6.24999956344256
154,"APD 90",25.4,-57.2999959976414
