"Sweep (n)","APD","APD value (ms)","APD value (mV)"
5,"APD 20",1.9,26.9999981140719
5,"APD 50",10.3,-13.9999990221113
5,"APD 90",33.2,-68.0499952467626
6,"APD 20",1.9,26.4999981489965
6,"APD 50",10.6,-13.8499990325887
6,"APD 90",34.4,-68.0499952467626
7,"APD 20",1.9,27.0499981105794
7,"APD 50",10.5,-13.599999050051
7,"APD 90",34.8,-67.9499952537476
8,"APD 20",1.9,27.099998107087
8,"APD 50",10.7,-13.7499990395736
8,"APD 90",34.4,-67.89999525724
9,"APD 20",2,26.549998145504
9,"APD 50",10.7,-13.7499990395736
9,"APD 90",34.6,-67.89999525724
10,"APD 20",1.9,27.199998100102
10,"APD 50",10.3,-13.6999990430661
10,"APD 90",34.5,-67.7999952642249
11,"APD 20",2,26.5999981420116
11,"APD 50",10.6,-13.8499990325887
11,"APD 90",34.9,-67.7999952642249
12,"APD 20",2,26.5999981420116
12,"APD 50",10.6,-13.599999050051
12,"APD 90",34.3,-67.7999952642249
13,"APD 20",1.9,27.2999980931171
13,"APD 50",10.6,-13.3999990640209
13,"APD 90",34.9,-67.4999952851797
14,"APD 20",1.9,26.9999981140719
14,"APD 50",10.5,-13.6499990465586
14,"APD 90",34.7,-67.6499952747023
