"Sweep (n)","APD","APD value (ms)","APD value (mV)"
11,"APD 20",1.1,27.099998107087
11,"APD 50",6.2,-11.1499992211815
11,"APD 90",22.2,-63.0499955960086
12,"APD 20",1.1,27.8499980547001
12,"APD 50",6.3,-11.5499991932419
12,"APD 90",22.3,-63.1499955890237
13,"APD 20",1.1,28.1499980337453
13,"APD 50",6.3,-11.1999992176891
13,"APD 90",22.5,-63.1999955855312
14,"APD 20",1.2,26.6999981350266
14,"APD 50",6.3,-11.099999224674
14,"APD 90",22.5,-63.0499955960086
15,"APD 20",1.1,27.5499980756548
15,"APD 50",6.3,-11.099999224674
15,"APD 90",22.5,-63.0499955960086
16,"APD 20",1.1,27.9499980477151
16,"APD 50",6.3,-11.3999992037192
16,"APD 90",22.5,-63.1999955855312
17,"APD 20",1.1,27.2499980966096
17,"APD 50",6.2,-11.6499991862569
17,"APD 90",22.4,-63.0499955960086
18,"APD 20",1.2,26.7499981315342
18,"APD 50",6.3,-11.749999179272
18,"APD 90",22.5,-63.1499955890237
19,"APD 20",1.1,26.7999981280417
19,"APD 50",6.3,-11.7999991757796
19,"APD 90",22.6,-63.1499955890237
20,"APD 20",1.1,27.3999980861322
20,"APD 50",6.3,-11.1999992176891
20,"APD 90",23,-63.0999955925161
