"Sweep (n)","APD","APD value (ms)","APD value (mV)"
140,"APD 20",1.8,21.649998487765
140,"APD 50",8.5,-18.1999987287447
140,"APD 90",34.2,-70.6999950616623
141,"APD 20",1.8,21.3999985052273
141,"APD 50",8.5,-18.2999987217598
141,"APD 90",34.1,-70.7999950546774
142,"APD 20",1.8,21.54999849475
142,"APD 50",8.2,-17.7499987601769
142,"APD 90",33.4,-70.6999950616623
143,"APD 20",1.8,21.649998487765
143,"APD 50",8.1,-17.7999987566844
143,"APD 90",32.8,-70.6499950651547
144,"APD 20",1.8,21.649998487765
144,"APD 50",8.3,-17.949998746207
144,"APD 90",33.3,-70.7999950546774
145,"APD 20",1.8,21.7499984807801
145,"APD 50",8.4,-18.1499987322372
145,"APD 90",33.7,-70.7499950581698
146,"APD 20",1.8,21.54999849475
146,"APD 50",8.3,-17.7999987566844
146,"APD 90",33.8,-70.5499950721397
147,"APD 20",1.8,21.3499985087198
147,"APD 50",8.3,-18.0499987392221
147,"APD 90",33.6,-70.4999950756321
148,"APD 20",1.8,21.3499985087198
148,"APD 50",8.2,-17.5999987706543
148,"APD 90",33.5,-70.4999950756321
149,"APD 20",1.8,21.0999985261821
149,"APD 50",8.3,-18.0999987357297
149,"APD 90",33.7,-70.3499950861095
