"Sweep (n)","APD","APD value (ms)","APD value (mV)"
29,"APD 20",0.500000000000002,50.1999964935707
29,"APD 50",2.5,3.54999975203538
29,"APD 90",18.2,-56.3499960639982
30,"APD 20",0.500000000000002,46.4999967520127
30,"APD 50",1.4,4.09999971361832
30,"APD 90",18.3,-56.2999960674906
31,"APD 20",0.500000000000002,47.0499967135956
31,"APD 50",1.4,4.29999969964848
31,"APD 90",18.3,-56.3999960605057
32,"APD 20",0.500000000000002,51.1499964272139
32,"APD 50",2.5,3.89999972758816
32,"APD 90",18.4,-56.3499960639982
33,"APD 20",0.400000000000002,53.4999962630683
33,"APD 50",2.5,3.34999976600521
33,"APD 90",18.5,-56.2999960674906
34,"APD 20",0.500000000000002,50.1499964970631
34,"APD 50",1.4,4.24999970314094
34,"APD 90",18.4,-56.3499960639982
35,"APD 20",0.500000000000002,50.9499964411838
35,"APD 50",1.4,4.04999971711078
35,"APD 90",18.3,-56.4499960570132
36,"APD 20",0.500000000000002,48.0499966437464
36,"APD 50",2.5,3.54999975203538
36,"APD 90",18.6,-56.2999960674906
37,"APD 20",0.500000000000002,48.9999965773897
37,"APD 50",2.5,3.9499997240957
37,"APD 90",18.8,-56.2499960709831
38,"APD 20",0.500000000000002,50.4999964726159
38,"APD 50",2.5,4.04999971711078
38,"APD 90",18.8,-56.3499960639982
