"Sweep (n)","APD","APD value (ms)","APD value (mV)"
140,"APD 20",1,28.0499980407302
140,"APD 50",3.9,-9.24999935389499
140,"APD 90",16.9,-60.0499958055562
141,"APD 20",1,27.8999980512076
141,"APD 50",3.9,-9.44999933992516
141,"APD 90",16.9,-59.9999958090486
142,"APD 20",0.900000000000002,29.1499979638961
142,"APD 50",3.9,-9.69999932246286
142,"APD 90",16.7,-59.9499958125411
143,"APD 20",0.9,29.1499979638961
143,"APD 50",3.9,-9.64999932595532
143,"APD 90",16.8,-59.8999958160335
144,"APD 20",0.9,29.2999979534187
144,"APD 50",3.9,-9.44999933992516
144,"APD 90",16.7,-59.9499958125411
145,"APD 20",0.899999999999999,28.8499979848509
145,"APD 50",3.9,-9.54999933294024
145,"APD 90",16.7,-60.0499958055562
146,"APD 20",1,27.6999980651774
146,"APD 50",3.9,-9.19999935738745
146,"APD 90",16.7,-60.0999958020637
147,"APD 20",0.899999999999999,28.8999979813584
147,"APD 50",3.9,-10.0999992945232
147,"APD 90",16.6,-60.0999958020637
148,"APD 20",0.9,28.2999980232679
148,"APD 50",3.9,-10.0999992945232
148,"APD 90",16.6,-60.0499958055562
149,"APD 20",0.900000000000002,27.8999980512076
149,"APD 50",3.9,-10.1999992875383
149,"APD 90",16.7,-60.1999957950788
