"Sweep (n)","APD","APD value (ms)","APD value (mV)"
164,"APD 20",1.2,25.6999982048758
164,"APD 50",5.8,-11.1499992211815
164,"APD 90",21.8,-60.1999957950788
165,"APD 20",1.2,25.9999981839211
165,"APD 50",5.8,-11.099999224674
165,"APD 90",21.8,-60.3999957811089
166,"APD 20",1.2,26.2999981629663
166,"APD 50",5.8,-11.1999992176891
166,"APD 90",21.6,-60.2499957915863
167,"APD 20",1.2,26.3499981594738
167,"APD 50",5.8,-10.8499992421363
167,"APD 90",21.8,-60.1999957950788
168,"APD 20",1.2,26.3999981559814
168,"APD 50",5.9,-11.099999224674
168,"APD 90",22,-60.3499957846014
169,"APD 20",1.2,25.7999981978909
169,"APD 50",5.8,-10.9999992316589
169,"APD 90",21.6,-60.2499957915863
170,"APD 20",1.2,25.8499981943984
170,"APD 50",5.7,-11.099999224674
170,"APD 90",21.6,-60.2999957880939
171,"APD 20",1.2,25.6499982083683
171,"APD 50",5.7,-11.0499992281665
171,"APD 90",21.6,-60.2499957915863
172,"APD 20",1.2,25.2999982328155
172,"APD 50",5.7,-11.099999224674
172,"APD 90",21.6,-60.499995774124
173,"APD 20",1.2,25.4499982223381
173,"APD 50",5.8,-11.4999991967343
173,"APD 90",21.5,-60.6999957601542
