"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
450,8,325.999977229162
451,7.9,338.49997635605
452,7.9,343.499976006805
453,7.9,349.999975552785
454,7.9,338.49997635605
455,8,337.499976425897
456,7.9,329.499976984693
457,7.9,329.999976949769
458,8,348.999975622631
459,8,343.499976006801
