"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703008",-77.4999945866878,25.2799982342125,102.7799928209,83.5999941606089,-3.39999976251367,1.33878883904653,7.94611111111111,0.168483528650196,27.3,64.96,122.22
"18703012",-70.0579951065055,55.0799961527066,125.137991259212,207.999985471366,-18.9999986728652,1.05830314917587,5.33605555555555,0.198330609222018,12.48,48.72,79.8
"18703016",-72.3039949496242,19.6699986260664,91.9739935756906,90.5999936716647,-6.21428528022304,0.235702260395516,2.01522222222222,0.116960927582271,4.66,10.12,30.62
"18703019",-77.016994620425,54.8199961708674,131.836990791292,340.999976181414,-15.4999989173377,1.32228968081885,5.64505555555555,0.234238559356164,10.96,44.36,85.28
"18703024",-76.1909946781204,62.979995600898,139.170990279018,304.499978730924,-53.799996242114,0.433692159127749,2.48633333333333,0.174430416595153,0.74,9.04,36.14
"18703028",-76.4519946598897,31.9699977669214,108.421992426811,218.499984737954,-21.8999984703026,0.393622774860512,2.1035,0.187127537371291,1.34,5.66,30.38
"18703032",-76.9819946228697,59.259995860737,136.241990483607,358.19997498002,-30.9999978346751,0.702392735978638,2.78911111111111,0.251833902629581,2.44,16.24,40.74
"18703036",-77.6759945743943,52.0599963636512,129.735990938046,329.699976970729,-16.799998826534,1.50613744392735,5.43227777777778,0.277257074387583,5.36,32.82,82.76
"18704002",-73.3889948738378,54.6599961820433,128.048991055881,207.799985485337,-51.099996430706,0.68117953254304,2.95816666666667,0.230270843160642,0.600000000000001,10.18,45.4
"18704006",-76.2119946766535,56.8599960283751,133.071990705029,311.299978255947,-32.8999977019605,0.685893577750952,2.75527777777778,0.248938086490919,1.5,12.54,40.22
"18704011",-75.3879947342093,53.2299962819276,128.617991016137,347.299975741379,-32.0999977578412,0.440763226939615,1.97616666666667,0.223039500854996,1.02,7,29.48
"18704015",-76.1179946832194,57.9699959508425,134.087990634062,341.499976146506,-23.6999983445745,0.801387685344753,4.32622222222222,0.185239602632597,7.22,32.58,66.62
"18704018",-75.4639947289007,51.8999963748271,127.363991103728,337.299976439873,-8.24999942374441,0.346482322781408,2.71683333333333,0.127531681288783,5.24,16.56,39.86
"18704022",-70.3359950870874,59.3699958530536,129.705990940141,378.899973534137,-17.3999987846242,0.318198051533946,1.82883333333333,0.173989639041618,2,9.22,26.6
"18704025",-71.1239950320462,58.7299958977571,129.853990929803,400.299972039364,-13.1666657469859,0.454905362563345,2.08716666666667,0.217953539517693,3.2,12.72,31.6
"18710000",-75.4349947309264,53.5899962567819,129.024990987708,265.199981475991,-45.4999968218628,1.79369420160988,4.68683333333333,0.382709192761966,0.819999999999997,8.34,71.86
"18710002",-69.9869951114648,51.4399964069577,121.426991518422,275.899980728614,-13.1999990779908,1.3458599068584,4.35116666666667,0.309310125297827,2.54,12.82,65.42
"18710006",-81.6459942970931,58.9899958795963,140.635990176689,286.099980016143,-55.7999961024164,0.624610990048118,2.78905555555556,0.223950716508299,0.68,8.64,42.2
"18710009",-79.7979944261744,50.3699964816963,130.167990907871,382.89997325474,-24.0999983166347,0.714177848998412,3.25883333333333,0.219151388226383,1.6,11.88,48.44
"18710014",-73.2139948860614,68.9499951838984,142.16399006996,265.099981482985,-58.6999958998538,1.02294781011654,3.48933333333333,0.293164255860682,0.660000000000001,12.36,53.3
"18710017",-65.4469954285801,58.9899958795963,124.436991308176,299.199979101127,-29.3999979464342,0.44783429475148,2.23077777777778,0.200752535376965,1.02,6.1,33.62
"18710021",-77.2899946013561,40.1399971962535,117.42999179761,263.499981594737,-27.1999981001014,0.582184583176925,2.53894444444444,0.229301820467487,1.2,8.18,39.34
"18710026",-78.1729945396793,48.4999966123143,126.672991151994,353.599975301326,-18.6999986938205,1.36471608769004,4.63961111111111,0.294144499400341,3.7,30.12,68.16
"18710031",-81.5019943071513,47.1499967066107,128.651991013762,361.899974721581,-16.7999988265337,0.405407887880287,2.22644444444444,0.182087583138167,2.84,13.88,33.26
