"Sweep (n)","APD","APD value (ms)","APD value (mV)"
723,"APD 20",0.899999999999999,34.7499975727407
723,"APD 50",8.9,-4.79999966472389
723,"APD 90",31.7,-57.8499959592244
724,"APD 20",0.899999999999999,34.599997583218
724,"APD 50",8.8,-4.89999965773897
724,"APD 90",31.7,-57.999995948747
725,"APD 20",0.899999999999999,34.2499976076653
725,"APD 50",8.8,-4.89999965773897
725,"APD 90",31.9,-57.9499959522394
726,"APD 20",0.899999999999999,34.7499975727407
726,"APD 50",9,-5.14999964027667
726,"APD 90",31.9,-57.9499959522394
727,"APD 20",0.899999999999999,34.2999976041728
727,"APD 50",8.9,-5.09999964376913
727,"APD 90",31.7,-57.8999959557319
728,"APD 20",0.899999999999999,34.3499976006803
728,"APD 50",8.8,-4.89999965773897
728,"APD 90",31.5,-57.9499959522394
729,"APD 20",0.899999999999999,34.8999975622633
729,"APD 50",9,-5.14999964027667
729,"APD 90",31.7,-57.9499959522394
730,"APD 20",0.899999999999999,34.0999976181426
730,"APD 50",9,-5.34999962630684
730,"APD 90",31.8,-57.999995948747
731,"APD 20",0.899999999999999,34.3999975971879
731,"APD 50",8.9,-5.44999961932192
731,"APD 90",31.9,-57.9499959522394
732,"APD 20",0.899999999999999,34.3999975971879
732,"APD 50",8.9,-5.19999963678421
732,"APD 90",31.9,-57.999995948747
