"Sweep (n)","APD","APD value (ms)","APD value (mV)"
303,"APD 20",2,15.2499989347999
303,"APD 50",8.4,-18.8999986798503
303,"APD 90",41.9,-64.8999954667876
304,"APD 20",2,15.3499989278149
304,"APD 50",8.4,-19.149998662388
304,"APD 90",42.2,-64.9499954632951
305,"APD 20",2.1,14.9999989522622
305,"APD 50",8.7,-19.4999986379408
305,"APD 90",42.2,-64.9999954598027
306,"APD 20",2,14.9499989557546
306,"APD 50",8.4,-19.4499986414333
306,"APD 90",42.5,-65.0499954563102
307,"APD 20",2,15.4999989173376
307,"APD 50",8.6,-18.8499986833428
307,"APD 90",43,-64.84999547028
308,"APD 20",2,15.5999989103526
308,"APD 50",8.5,-19.149998662388
308,"APD 90",43.1,-64.749995477265
309,"APD 20",2.1,15.2499989347999
309,"APD 50",8.6,-19.2499986554031
309,"APD 90",43.2,-64.7999954737725
310,"APD 20",2.1,14.8999989592471
310,"APD 50",8.5,-18.9499986763579
310,"APD 90",43,-64.6999954807574
311,"APD 20",1.9,15.6999989033677
311,"APD 50",8.4,-18.6499986973126
311,"APD 90",42.7,-64.6499954842499
312,"APD 20",2,15.1499989417848
312,"APD 50",8.5,-18.9999986728654
312,"APD 90",42.8,-64.749995477265
