"Sweep (n)","APD","APD value (ms)","APD value (mV)"
354,"APD 20",0.399999999999999,35.149997544801
354,"APD 50",2.7,-12.0999991548248
354,"APD 90",22.4,-69.9999951105567
355,"APD 20",0.499999999999999,28.4999980092981
355,"APD 50",2.8,-12.6499991164078
355,"APD 90",22.6,-70.0499951070642
356,"APD 20",0.499999999999999,28.2499980267604
356,"APD 50",2.7,-12.0499991583173
356,"APD 90",22.3,-70.1499951000793
357,"APD 20",0.399999999999999,30.9999978346751
357,"APD 50",2.7,-12.6499991164078
357,"APD 90",22.3,-70.0999951035718
358,"APD 20",0.499999999999999,27.2999980931171
358,"APD 50",2.8,-13.0499990884681
358,"APD 90",22.5,-69.8999951175416
359,"APD 20",0.4,34.0999976181426
359,"APD 50",2.7,-12.2499991443474
359,"APD 90",22.5,-70.1999950965869
360,"APD 20",0.499999999999999,27.8499980547001
360,"APD 50",2.7,-12.1999991478399
360,"APD 90",22.1,-70.2499950930944
361,"APD 20",0.399999999999999,34.2499976076653
361,"APD 50",2.7,-12.7999991059304
361,"APD 90",22.2,-70.1999950965869
362,"APD 20",0.500000000000001,29.9499979080168
362,"APD 50",2.8,-12.6499991164078
362,"APD 90",22.2,-70.1499951000793
363,"APD 20",0.499999999999999,29.599997932464
363,"APD 50",2.8,-12.7499991094228
363,"APD 90",22.3,-70.1999950965869
