"Sweep (n)","APD","APD value (ms)","APD value (mV)"
608,"APD 20",1,28.4499980127906
608,"APD 50",10,-14.9999989522622
608,"APD 90",35.6,-73.4999948660845
609,"APD 20",1,28.4499980127906
609,"APD 50",10.1,-15.1999989382923
609,"APD 90",35.8,-73.449994869577
610,"APD 20",1,28.5999980023132
610,"APD 50",10,-15.0999989452772
610,"APD 90",35.8,-73.5499948625921
611,"APD 20",0.899999999999999,28.7999979883433
611,"APD 50",10.2,-15.2499989347999
611,"APD 90",35.5,-73.5499948625921
612,"APD 20",0.899999999999999,28.7999979883433
612,"APD 50",10,-15.0499989487697
612,"APD 90",35.5,-73.5999948590996
613,"APD 20",0.899999999999999,28.7499979918358
613,"APD 50",10,-14.9499989557546
613,"APD 90",35.4,-73.4999948660845
614,"APD 20",0.899999999999999,28.7499979918358
614,"APD 50",10.1,-15.2499989347999
614,"APD 90",35.4,-73.5999948590996
615,"APD 20",0.899999999999999,29.1499979638961
615,"APD 50",9.9,-14.4999989871867
615,"APD 90",35.7,-73.5499948625921
616,"APD 20",0.899999999999999,28.7499979918358
616,"APD 50",9.7,-14.799998966232
616,"APD 90",35.3,-73.4999948660845
617,"APD 20",0.899999999999999,28.7999979883433
617,"APD 50",9.9,-14.9999989522622
617,"APD 90",35.3,-73.4999948660845
