"Sweep (n)","APD","APD value (ms)","APD value (mV)"
821,"APD 20",1.3,33.5499976565597
821,"APD 50",11.2,-7.6499994656537
821,"APD 90",35.9,-62.7999956134709
822,"APD 20",1.2,34.2499976076653
822,"APD 50",11.2,-7.44999947962354
822,"APD 90",35.8,-62.7999956134709
823,"APD 20",1.3,33.5999976530672
823,"APD 50",11.4,-7.59999946914616
823,"APD 90",36.1,-62.7999956134709
824,"APD 20",1.4,33.0999976879918
824,"APD 50",11.5,-7.59999946914616
824,"APD 90",36.1,-62.7999956134709
825,"APD 20",1.2,34.0999976181426
825,"APD 50",11.3,-7.79999945517632
825,"APD 90",35.8,-62.6499956239483
826,"APD 20",1.3,33.5499976565597
826,"APD 50",11.2,-7.399999483116
826,"APD 90",35.8,-62.7999956134709
827,"APD 20",1.2,33.8499976356049
827,"APD 50",11.3,-7.49999947613108
827,"APD 90",35.9,-62.7999956134709
828,"APD 20",1.3,33.5499976565597
828,"APD 50",11.5,-7.94999944469894
828,"APD 90",35.8,-62.7999956134709
829,"APD 20",1.2,33.9999976251275
829,"APD 50",11.3,-7.69999946216124
829,"APD 90",35.9,-62.7999956134709
830,"APD 20",1.2,34.0499976216351
830,"APD 50",11.4,-7.59999946914616
830,"APD 90",35.8,-62.8499956099784
