"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","RR (ms)","Frequency (Hz)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"CellA_27_10_21_0000",-60.8925356943003,32.653385833689,93.5459215279893,47.8504847882675,-4.57448302902348,361.030103211009,2.76985212896648,8.52063671329378,8.11747222222205,1.04966626063321,36.3282433983924,68.4158438576348,127.942020665901
"CellB_27_10_21_0000",-61.9055350815351,37.7686006478096,99.6741357293447,148.786945657965,-9.16499950697915,375.641666666667,2.66211149810325,7.36098159215546,2.62158333333338,2.80783811010725,8.35796812748992,14.6661354581668,54.7675298804778
"CellD_27_10_21_0000",-55.377572232382,42.6373935943352,98.0149658267172,11.2889599760201,-5.16387696252395,270.098648648649,3.70235099288048,8.52063671328967,6.86213888888876,1.2416881749634,52.7624153498869,82.8936794582393,112.543453724605
"CellE_27_10_21_0000",-59.1656438638958,36.9692503783797,96.1348942422755,13.6078371521434,-4.88008737105088,366.54710467706,2.72816232140486,9.3903780541483,7.65105555555578,1.22733105072404,35.9662946428567,71.0664062499999,124.627790178571
