"Sweep (n)","APD","APD value (ms)","APD value (mV)"
10,"APD 20",62.6,26.6418444377053
10,"APD 50",116,-10.2233881862901
10,"APD 90",266.4,-59.4634981521979
11,"APD 20",63.2,26.9470202044602
11,"APD 50",117.4,-9.95788526921333
11,"APD 90",267,-59.0820284437542
12,"APD 20",66.6,26.4007555819689
12,"APD 50",117.6,-10.8367914774675
12,"APD 90",263.4,-60.2172822960826
13,"APD 20",60,26.2084948489133
13,"APD 50",114,-10.8764643271457
13,"APD 90",261.6,-60.5926484891911
14,"APD 20",62.8,25.9918200545173
14,"APD 50",118.2,-10.9741205725072
14,"APD 90",265,-60.1470918697289
