"Sweep (n)","APD","APD value (ms)","APD value (mV)"
11,"APD 20",69,27.0477282074893
11,"APD 50",96.4,-8.8104243862148
11,"APD 90",123.2,-56.1920139325851
12,"APD 20",69.4,26.8646227474364
12,"APD 50",97,-8.75244099053136
12,"APD 90",125.4,-55.9783908958566
13,"APD 20",71.4,27.273558274888
13,"APD 50",98.8,-8.55407674214066
13,"APD 90",125.8,-55.8563205891546
14,"APD 20",69.8,27.5421129496323
14,"APD 50",98.4,-8.3526607360824
14,"APD 90",125.2,-55.5847141567427
15,"APD 20",71.2,27.7313219250204
15,"APD 50",98.8,-7.85217247860432
15,"APD 90",125.6,-55.7006809481096
