"Sweep (n)","APD","APD value (ms)","APD value (mV)"
18,"APD 20",41,20.3338613388809
18,"APD 50",70,-11.1968988822383
18,"APD 90",92.6,-53.6010716728357
19,"APD 20",32.6,20.7702626853405
19,"APD 50",61.8,-11.6821283513787
19,"APD 90",93.4,-55.3070042089958
20,"APD 20",32.2,20.8831777190398
20,"APD 50",61.8,-12.5152581946196
20,"APD 90",92.4,-56.6162082483744
21,"APD 20",30.2,21.1151113017735
21,"APD 50",59.8,-11.4288324649721
21,"APD 90",86,-54.4006321817336
22,"APD 20",32.2,20.9411611147232
22,"APD 50",62,-11.672973078376
22,"APD 90",90,-54.6295140067998
