"Sweep (n)","APD","APD value (ms)","APD value (mV)"
13,"APD 20",49.8,27.0935045725026
13,"APD 50",88.4,-6.78710905262962
13,"APD 90",251.6,-52.1575902960849
14,"APD 20",46.8,27.0050036001437
14,"APD 50",85.4,-6.38122528284556
14,"APD 90",249.4,-50.552365762954
15,"APD 20",47.8,27.0355211768192
15,"APD 50",90.2,-6.77795377962697
15,"APD 90",255.2,-51.8310522256571
16,"APD 20",48,27.1209703915105
16,"APD 50",85.8,-6.62231413858196
16,"APD 90",253.6,-51.486203609224
17,"APD 20",46.6,26.0284411465279
17,"APD 50",84,-7.88574181294736
17,"APD 90",250.4,-53.0334447466715
