"Sweep (n)","APD","APD value (ms)","APD value (mV)"
17,"APD 20",38.8,28.4393297038918
17,"APD 50",101.8,-5.76171847633306
17,"APD 90",161.8,-51.3397192411817
18,"APD 20",38.6,28.5339341915858
18,"APD 50",102.8,-5.67932101930923
18,"APD 90",161.2,-51.3824438485274
19,"APD 20",39.6,28.729246682309
19,"APD 50",101.8,-5.32531712987351
19,"APD 90",160.4,-50.76904055735
20,"APD 20",38.6,28.390501581211
20,"APD 50",101.6,-5.77392550700325
20,"APD 90",164.8,-51.2847876031658
21,"APD 20",38,28.1677232714799
21,"APD 50",99.6,-6.09436006209593
21,"APD 90",164.2,-51.6845678576148
