"Sweep (n)","APD","APD value (ms)","APD value (mV)"
37,"APD 20",22.2,25.4272448860207
37,"APD 50",79,-8.27636679439367
37,"APD 90",130,-53.0517552926768
38,"APD 20",17.2,25.6378161650816
38,"APD 50",73.8,-7.48901331616595
38,"APD 90",124.6,-51.8890356213406
39,"APD 20",18.8,25.9704577508444
39,"APD 50",75.8,-7.43102992048252
39,"APD 90",126,-51.8218969526545
40,"APD 20",19.4,26.2725817599318
40,"APD 50",78.2,-7.22656215675672
40,"APD 90",123,-51.85241452933
41,"APD 20",20.2,25.9796130238471
41,"APD 50",74.4,-7.26928676410241
41,"APD 90",123,-51.7852758606439
