"Sweep (n)","APD","APD value (ms)","APD value (mV)"
14,"APD 20",101.4,28.6651597712905
14,"APD 50",155.6,-7.07397427337925
14,"APD 90",262,-55.0323460189163
15,"APD 20",99.6,28.3843980658759
15,"APD 50",152.2,-6.83898893297796
15,"APD 90",250.4,-54.0039036849522
16,"APD 20",104,29.4464097341831
16,"APD 50",160.2,-5.92651339038072
16,"APD 90",254.8,-53.1127904460278
17,"APD 20",100,28.2134996364932
17,"APD 50",152.8,-6.94885220900973
17,"APD 90",259,-53.6407445225139
18,"APD 20",101,27.7893053207038
18,"APD 50",153.6,-7.35778773646134
18,"APD 90",263.6,-54.208371448678
