"Sweep (n)","APD","APD value (ms)","APD value (mV)"
16,"APD 20",31.4,21.3806142188503
16,"APD 50",68,-11.8164056887508
16,"APD 90",103.2,-56.2896701779466
17,"APD 20",31,21.9116200530039
17,"APD 50",68.2,-11.5112299219959
17,"APD 90",101.4,-56.1096164755612
18,"APD 20",35.6,21.7163075622807
18,"APD 50",70.2,-11.3922113729615
18,"APD 90",102.8,-55.5267307610593
19,"APD 20",34.8,21.4996327678847
19,"APD 50",70.6,-11.5661615600118
19,"APD 90",104.2,-55.664059856099
20,"APD 20",33.2,21.5759267095735
20,"APD 50",70,-11.91711369178
20,"APD 90",106.8,-56.5277072760155
