"Sweep (n)","APD","APD value (ms)","APD value (mV)"
26,"APD 20",68.2,28.5980211026044
26,"APD 50",102.4,-8.84704547822539
26,"APD 90",143,-58.5174532752576
27,"APD 20",67.6,28.8360582006732
27,"APD 50",101.4,-8.51440389246252
27,"APD 90",142.2,-58.5144015175901
28,"APD 20",67,28.8818345656865
28,"APD 50",99.8,-8.69140583718037
28,"APD 90",142.2,-58.8684054070258
29,"APD 20",69.6,28.1555162408097
29,"APD 50",103.6,-9.63134719878556
29,"APD 90",146.2,-59.841916102974
30,"APD 20",67.2,28.0639635107833
30,"APD 50",99.2,-9.58862259143987
30,"APD 90",145.6,-60.1654024157342
