"Sweep (n)","APD","APD value (ms)","APD value (mV)"
49,"APD 20",82.4,30.3253159424373
49,"APD 50",126.2,-6.6741940189303
49,"APD 90",240.6,-56.3842746656407
50,"APD 20",83.8,29.8278794426267
50,"APD 50",128,-7.5286861658441
50,"APD 90",246.2,-57.4890109412935
51,"APD 20",82.8,30.0170884180148
51,"APD 50",127.4,-7.47375452782821
51,"APD 90",244.6,-57.5714083983173
52,"APD 20",82.4,30.4901108564849
52,"APD 50",128.6,-6.96411099734748
52,"APD 90",243.2,-56.7932101930923
53,"APD 20",83.6,30.3497300037777
53,"APD 50",127.8,-7.19604458008122
53,"APD 90",252.8,-57.458493364618
