"Sweep (n)","APD","APD value (ms)","APD value (mV)"
8,"APD 20",120.2,33.3526595486462
8,"APD 50",171.8,-3.75366193108563
8,"APD 90",355.2,-53.1829808723815
9,"APD 20",114.6,32.8155501991575
9,"APD 50",168.2,-4.27551249223655
9,"APD 90",350.4,-53.9337132585986
10,"APD 20",117,34.5245344929851
10,"APD 50",173.8,-2.90222154183937
10,"APD 90",340.4,-52.6275609768875
11,"APD 20",112,35.0860579038142
11,"APD 50",166.6,-1.80969229685673
11,"APD 90",293.2,-50.830075710701
12,"APD 20",116.2,34.6588118303573
12,"APD 50",170,-2.26135243165402
12,"APD 90",310.2,-51.6204809465962
