"Sweep (n)","APD","APD value (ms)","APD value (mV)"
2,"APD 20",104.2,21.9634999333522
2,"APD 50",149,-12.6190179553163
2,"APD 90",280,-58.6944552199755
3,"APD 20",91.6,23.7091053191904
3,"APD 50",137.2,-11.672973078376
3,"APD 90",294.2,-58.7066622506457
4,"APD 20",96.4,20.9625234183961
4,"APD 50",138.4,-13.0493157864408
4,"APD 90",281.4,-58.4991427292523
5,"APD 20",95.6,20.2575673971922
5,"APD 50",137.8,-14.2669670957929
5,"APD 90",313.6,-60.1074190200508
6,"APD 20",95.4,22.8271473532687
6,"APD 50",135.6,-11.9415277531204
6,"APD 90",256.4,-57.9589816220961
