"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","RR (ms)","Frequency (Hz)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"C6 2021_10_26_0006",-49.7831816462131,42.4984949092545,92.2816765554677,13.3521853391935,-9.92201354134008,361.448758865248,2.76664388927342,24.3668996796888,9.22166666666672,2.6423531190698,52.3227758007118,89.9104982206402,134.597508896797
"C7 2021_10_26_0008",-54.1821605580567,42.5780088932489,96.7601694513056,12.0159641033408,-10.5185815683371,621.229166666667,1.6097119286361,32.6259068839402,18.547,1.75909348595138,112.739252336448,184.598598130841,264.389719626168
