"Sweep (n)","APD","APD value (ms)","APD value (mV)"
70,"APD 20",121.2,27.4200445581983
70,"APD 50",208.2,-14.0625003143214
70,"APD 90",227.6,-69.4030777231547
71,"APD 20",121.6,27.380371705749
71,"APD 50",208.8,-14.3432620393469
71,"APD 90",228,-69.580079680236
72,"APD 20",119.6,27.3864752215104
72,"APD 50",206.4,-14.3676761023926
72,"APD 90",225.8,-69.7296158163909
73,"APD 20",116.6,27.4627691685282
73,"APD 50",204.6,-14.0625003143214
73,"APD 90",224,-69.3023697130912
74,"APD 20",118.4,27.4383551054825
74,"APD 50",205,-14.2883303974941
74,"APD 90",224.4,-69.8242203106929
