"Sweep (n)","APD","APD value (ms)","APD value (mV)"
51,"APD 10",19,48.6419688606702
51,"APD 20",69.6,35.3973396583797
51,"APD 50",163.2,-4.38232431670258
51,"APD 70",178.2,-30.8074958057887
51,"APD 90",185.8,-57.4584973780475
52,"APD 10",19.2,48.6816417131195
52,"APD 20",71.2,35.3424080165269
52,"APD 50",162,-4.5623780316646
52,"APD 70",177,-31.1157233517406
52,"APD 90",184.4,-57.2662366315626
53,"APD 10",19.2,48.7640391758987
53,"APD 20",70,35.4675300896361
53,"APD 50",162,-4.27551279087766
53,"APD 70",177,-30.9906012786314
53,"APD 90",184.4,-57.4371350728825
54,"APD 10",19.2,48.739625112853
54,"APD 20",71,35.5072029420853
54,"APD 50",164,-4.16870126505273
54,"APD 70",179,-30.5053717755982
54,"APD 90",186.4,-56.7688000970066
55,"APD 10",18.8,48.8128673019901
55,"APD 20",71.2,35.617066225791
55,"APD 50",163.4,-3.78417977208301
55,"APD 70",178.4,-30.1727301666006
55,"APD 90",185.8,-56.4971936456232
