"Sweep (n)","APD","APD value (ms)","APD value (mV)"
47,"APD 10",17.2,39.5507821340289
47,"APD 20",49.2,25.8941656178422
47,"APD 50",142.2,-14.8071292372151
47,"APD 70",159.8,-42.0898446907813
47,"APD 90",168.4,-69.2352310397155
48,"APD 10",17.4,39.2639168932419
48,"APD 20",49.4,25.8056646393016
48,"APD 50",141.6,-14.9078372472786
48,"APD 70",159.4,-42.3522958685226
48,"APD 90",168,-69.5770279223553
49,"APD 10",17.4,39.4927987342953
49,"APD 20",49.4,25.8850103442001
49,"APD 50",146.2,-14.9810794364157
49,"APD 70",163.6,-42.2607431321012
49,"APD 90",172.2,-69.7998062476472
50,"APD 10",17.2,39.5935067443588
50,"APD 20",50.2,25.7720953026137
50,"APD 50",147.4,-15.0146487731036
50,"APD 70",165.4,-42.4346933313018
50,"APD 90",174,-69.760133395198
51,"APD 10",17.4,39.3890389663511
51,"APD 20",50.8,25.8605962811544
51,"APD 50",149.8,-15.1123050252863
51,"APD 70",167.8,-42.3065195003119
51,"APD 90",176.4,-69.7052017533452
