"Sweep (n)","APD","APD value (ms)","APD value (mV)"
87,"APD 10",41.2,42.8161600757165
87,"APD 20",130,30.4260239454664
87,"APD 50",237.2,-7.08007778871435
87,"APD 70",254.6,-31.6772445891616
87,"APD 90",263,-56.5795871563638
88,"APD 10",42,42.785642499041
88,"APD 20",130.4,30.3955063687909
88,"APD 50",236,-6.95800748201238
88,"APD 70",253.6,-31.5551742824596
88,"APD 90",262,-56.7016574630658
89,"APD 10",41.6,42.8161600757165
89,"APD 20",131.8,30.4565415221419
89,"APD 50",235.8,-6.92748990533689
89,"APD 70",253.6,-31.6162094358106
89,"APD 90",262,-56.6711398863903
90,"APD 10",41.4,42.785642499041
90,"APD 20",132,30.3955063687909
90,"APD 50",240.2,-6.95800748201238
90,"APD 70",257.8,-31.8298324725391
90,"APD 90",266,-56.0913059295559
91,"APD 10",41.6,42.785642499041
91,"APD 20",132.4,30.3344712154399
91,"APD 50",239.6,-6.8664547519859
91,"APD 70",257,-31.4025863990822
91,"APD 90",265.4,-56.6101047330393
