"Sweep (n)","APD","APD value (ms)","APD value (mV)"
55,"APD 10",14.8,40.5517587189024
55,"APD 20",47.6,27.0141607600635
55,"APD 50",119,-13.7664797998923
55,"APD 70",132.8,-40.9973153694864
55,"APD 90",139.6,-67.7795425306158
56,"APD 10",14.8,40.524292897976
56,"APD 20",46.2,27.0050054864214
56,"APD 50",116.8,-13.5406497167196
56,"APD 70",130.4,-40.5334481716182
56,"APD 90",137.4,-68.0236831610728
57,"APD 10",15,40.5914315713517
57,"APD 20",47.8,27.0019537285407
57,"APD 50",117.6,-13.6413577267831
57,"APD 70",131.2,-40.8355722018087
57,"APD 90",138.2,-68.2189956654384
58,"APD 10",14.8,40.5517587189024
58,"APD 20",46.8,26.95617736033
58,"APD 50",116,-13.5559085061232
58,"APD 70",129.6,-40.4968270770496
58,"APD 90",136.6,-67.8283706567072
59,"APD 10",14.8,40.5822762977096
59,"APD 20",46,26.9958502127793
59,"APD 50",115.6,-13.6932376107552
59,"APD 70",129.4,-40.5853280555903
59,"APD 90",136.4,-68.0206314031921
