"Sweep (n)","APD","APD value (ms)","APD value (mV)"
54,"APD 20",119.2,11.1328127488378
54,"APD 50",213.6,-30.4351813443418
54,"APD 90",234.4,-85.9008808262843
55,"APD 20",119.8,11.151123296122
55,"APD 50",211.8,-30.2673346609026
55,"APD 90",232.6,-85.5743427330481
56,"APD 20",119.4,11.1267092330763
56,"APD 50",211.8,-30.4290778285804
56,"APD 90",232.4,-85.2294940925276
57,"APD 20",119.2,11.1877443906906
57,"APD 50",209,-30.3100592712326
57,"APD 90",229.6,-85.3576679235175
58,"APD 20",120.4,11.1816408749292
58,"APD 50",212.2,-30.4077155234154
58,"APD 90",232.6,-85.4858417545074
