"Sweep (n)","APD","APD value (ms)","APD value (mV)"
25,"APD 20",30.64,31.1279282090027
25,"APD 50",150.52,-7.93456993562815
25,"APD 90",202.12,-60.119626050721
26,"APD 20",30.98,30.8227524422478
26,"APD 50",151.8,-7.93456993562815
26,"APD 90",201.58,-59.8144502839661
27,"APD 20",29.86,31.4331039757577
27,"APD 50",149.48,-7.93456993562815
27,"APD 90",199.36,-60.119626050721
28,"APD 20",31.08,31.1279282090027
28,"APD 50",152.36,-7.93456993562815
28,"APD 90",205.48,-59.8144502839661
29,"APD 20",30.68,31.4331039757577
29,"APD 50",150.94,-7.62939416887322
29,"APD 90",205.54,-59.8144502839661
