"Sweep (n)","APD","APD value (ms)","APD value (mV)"
43,"APD 20",22,31.4819342974261
43,"APD 50",48.6,-8.22143573063841
43,"APD 90",59.6,-60.4400648275032
44,"APD 20",22.4,31.3201911297483
44,"APD 50",49.2,-7.91015642680577
44,"APD 90",60.2,-59.9731458717543
45,"APD 20",22,31.4666755080225
45,"APD 50",48.6,-7.76977556429302
45,"APD 90",59.8,-60.5010999851175
46,"APD 20",21.8,31.323242887629
46,"APD 50",49,-7.81860369038441
46,"APD 90",60.2,-60.5133070166403
47,"APD 20",21.4,31.4453132028575
47,"APD 50",48.4,-7.89489763740221
47,"APD 90",59.6,-60.7696546786201
