"Sweep (n)","APD","APD value (ms)","APD value (mV)"
45,"APD 20",128.2,32.8674300795058
45,"APD 50",257.8,-8.63647419916449
45,"APD 90",282.2,-63.8122528284556
46,"APD 20",129.2,32.7758773494794
46,"APD 50",258,-8.63647419916449
46,"APD 90",282.2,-63.5375946383762
47,"APD 20",125.6,32.9589828095323
47,"APD 50",256.4,-8.54492146913801
47,"APD 90",281.6,-63.7512176751046
48,"APD 20",129.4,32.196043392645
48,"APD 50",254.2,-9.06372027262139
48,"APD 90",278.8,-63.7817352517801
49,"APD 20",121.8,33.3862288829892
49,"APD 50",253.4,-8.23974570238308
49,"APD 90",278.8,-63.5986297917272
