"Sweep (n)","APD","APD value (ms)","APD value (mV)"
5,"APD 10",21.4,43.1945810435991
5,"APD 20",56.2,29.5806891377424
5,"APD 50",92.8,-11.1267092330763
5,"APD 70",100.6,-38.2507332768455
5,"APD 90",104.8,-65.4327407203482
6,"APD 10",20.6,43.2159433487641
6,"APD 20",55.6,29.5867926535038
6,"APD 50",92.4,-11.3128664637998
6,"APD 70",100.2,-38.7817391480894
6,"APD 90",104.4,-66.1682143695998
7,"APD 10",21.4,43.1121835808199
7,"APD 20",56.4,29.5562750746967
7,"APD 50",92.6,-10.9863283705636
7,"APD 70",100.4,-38.0767830776449
7,"APD 90",104.6,-65.4327407203482
8,"APD 10",21.8,43.2312021381677
8,"APD 20",57.2,29.6325690217145
8,"APD 50",94.6,-11.3800051371754
8,"APD 70",102.4,-38.7847909059701
8,"APD 90",106.6,-66.2109389799298
9,"APD 10",21,43.2434091696905
9,"APD 20",55.8,29.5837408956231
9,"APD 50",93.2,-11.4227297475054
9,"APD 70",101,-38.8641366108686
9,"APD 90",105,-65.0817885640663
